Url,rating,Surname,IsCity,IsProfile,IsPrivate,IsLinks,IsPhone,FriendCount,PhotoCount,PagesCount,FollowersCount,AlbumsCount,VideosCount,AudiosCount,UserVideosCount,Verified,OfflineDays,HasPhoto,Site,Career,Education,following_followers_ratio,following_photos_ratio,followers_photos_ratio
https://vk.com/id1629785,true,Krymsky,1,0,0,0,0,978,341,280,961,6,1384,1076,0,0,0,1,0,0,0,1.0176899,2.8680352,2.8181818
https://vk.com/id1629806,true,Gnezdilov,1,0,0,0,0,174,187,86,85,3,113,420,0,0,0,1,0,0,0,2.0470588,0.9304813,0.4545455
https://vk.com/id1649732,false,Markus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8624688005235597,48.6537926973262,118.71968859411763
https://vk.com/id1652667,true,Viktorovich,0,1,0,1,0,292,216,22,198,2,15,13,0,0,473,1,0,1,1,1.4747475,1.3518519,0.9166667
https://vk.com/id1653175,true,Tyulpanov,1,0,0,0,0,253,403,129,156,6,246,0,0,0,0,1,1,0,0,1.6217949,0.6277916,0.3870968
https://vk.com/id1654010,true,Osmanov,1,1,0,0,0,358,74,94,184,1,51,47,0,0,0,1,0,0,1,1.9456522,4.8378378,2.4864865
https://vk.com/id1666138,true,All,1,0,0,1,0,1552,40,242,1363,0,499,0,0,0,0,1,0,0,0,1.1386647,38.8,34.075
https://vk.com/id1682333,true,Popovsky,1,0,0,0,0,1091,673,58,652,7,63,0,0,0,0,1,1,0,0,1.6733129,1.6210996,0.9687964
https://vk.com/id1686675,true,Narokha,1,0,0,0,0,797,764,176,176,2,403,0,0,0,94,1,1,0,0,4.5284091,1.0431937,0.2303665
https://vk.com/id1729980,true,Kotlyar,1,0,0,0,0,235,553,87,225,5,233,1365,0,0,0,1,1,0,0,1.0444444,0.4249548,0.4068716
https://vk.com/id1768484,true,Umerov,1,0,0,1,0,265,3,75,86,0,20,0,0,0,3,1,0,0,0,3.0813953,88.3333333,28.6666667
https://vk.com/id1802252,true,Brezhnev,0,1,0,0,0,966,14,469,568,1,946,915,0,0,0,1,0,1,1,1.7007042,69.0,40.5714286
https://vk.com/id1866494,true,Korolyov,1,0,0,1,0,710,8,41,115,0,28,0,0,0,10,1,0,0,0,6.173913,88.75,14.375
https://vk.com/id1873148,true,Galant,1,0,0,1,0,4000,15,133,32,0,263,184,0,0,0,1,0,0,0,125.0,266.6666667,2.1333333
https://vk.com/id1875199,true,Semyonov,1,0,0,0,0,179,3,81,56,0,116,0,0,0,0,1,0,0,0,3.1964286,59.6666667,18.6666667
https://vk.com/id1884725,true,Kubov,1,0,0,0,0,219,5,66,126,0,0,47,0,0,0,1,0,0,0,1.7380952,43.8,25.2
https://vk.com/id1896419,true,Filippov,1,0,0,0,0,380,370,136,225,4,1569,0,0,0,0,1,0,0,0,1.6888889,1.027027,0.6081081
https://vk.com/id1900150,true,Roschenko,1,0,0,1,0,482,426,140,539,8,343,417,0,0,0,1,0,0,0,0.8942486,1.1314554,1.2652582
https://vk.com/id1908836,true,Ivanov,0,0,0,0,0,246,3,137,111,0,1,0,0,0,0,1,0,0,0,2.2162162,82.0,37.0
https://vk.com/id1927715,true,Klimov,1,1,0,0,0,420,1079,208,323,35,958,926,0,0,0,1,0,0,1,1.3003096,0.3892493,0.2993513
https://vk.com/id1994171,true,Babich,1,0,0,0,0,591,33,244,628,1,376,7586,0,0,0,1,0,0,0,0.9410828,17.9090909,19.030303
https://vk.com/id1996158,true,Gadyrka,1,0,0,0,0,732,742,175,116,6,69,686,0,0,0,1,1,0,0,6.3103448,0.9865229,0.1563342
https://vk.com/id2000438,true,Elagin,0,0,0,0,0,87,3,102,261,1,127,532,0,0,0,1,0,0,0,0.3333333,29.0,87.0
https://vk.com/id2029703,true,Meleshin,1,0,0,1,0,412,1646,117,560,20,270,33,0,0,0,1,0,0,0,0.7357143,0.2503038,0.3402187
https://vk.com/id2040386,true,Ozhegova,1,1,0,0,0,123,57,65,956,0,9,0,0,0,0,1,1,0,1,0.1286611,2.1578947,16.7719298
https://vk.com/id2054659,true,Beloturov,0,0,0,0,0,369,206,131,282,9,95,0,0,0,0,1,1,0,0,1.3085106,1.7912621,1.368932
https://vk.com/id2102515,true,Nikolaev,1,0,0,0,0,273,207,444,698,4,777,0,0,0,6,1,1,0,0,0.3911175,1.3188406,3.3719807
https://vk.com/id2111721,true,Ashikhina,0,0,0,0,0,797,901,185,1009,17,436,0,0,0,0,1,1,0,0,0.789891,0.8845727,1.1198668
https://vk.com/id2130210,true,Vechurko,1,0,0,0,0,982,775,292,610,23,419,0,0,0,0,1,1,0,0,1.6098361,1.2670968,0.7870968
https://vk.com/id2133105,true,Alexandrovich,0,0,0,1,0,1289,52,414,570,0,406,0,0,0,0,1,1,0,0,2.2614035,24.7884615,10.9615385
https://vk.com/id2139471,false,Kubedinov,0,0,0,0,0,125,1,54,157,0,36,96,0,0,0,1,0,0,0,0.7961783,125.0,157.0
https://vk.com/id2143922,false,Koroleva,0,1,0,0,0,4345,26,1991,2014,0,124,1618,0,0,0,1,0,0,0,2.1573982,167.1153846,77.4615385
https://vk.com/id2159552,false,Avanesova,1,1,0,0,0,2035,8,1537,675,0,0,0,0,0,6,1,0,1,1,3.0148148,254.375,84.375
https://vk.com/id2173826,true,Naumova,1,0,0,0,0,1379,2644,559,3001,35,567,922,0,0,0,1,0,0,0,0.4595135,0.5215582,1.1350227
https://vk.com/id2180079,false,Avakumova,1,1,0,0,0,2508,36,2025,531,1,0,0,0,0,6,1,1,1,0,4.7231638,69.6666667,14.75
https://vk.com/id2228966,true,Ponomarenko,1,0,0,0,0,189,45,49,112,0,64,566,0,0,1,1,0,0,0,1.6875,4.2,2.4888889
https://vk.com/id2238235,true,Karpov,1,0,0,1,0,115,299,100,89,4,126,0,0,0,0,1,0,0,0,1.2921348,0.3846154,0.2976589
